M,kd,beta,p,Ff,FT,mf,mT,eps_thin,eps_lna,thin_pred,lna_pred,CV2f,thin_err,lna_err,hybrid_pred,hyb_err
14,300.0,1.0,0.03055717192373935,4.844361813423348,4.99999999999281,9.572199593067127,9.999999999999478,0.9554140127388535,0.9584729106149602,4.821656050948545,4.833891642459841,0.5060865860895737,-0.0059062501337729945,-0.0027235134130582095,4.833891642452949,-0.0027235134148509976
20,300.0,1.0,0.030027842130176462,4.780799291739567,4.99999999999281,9.399443157395947,9.999999999999478,0.9375,0.9416424196345782,4.74999999999326,4.766569678538312,0.5086257996015219,-0.008146238234226999,-0.0037636521019097646,4.766569678531543,-0.0037636521037003323
28,300.0,1.0,0.02934895652639846,4.698826576599384,4.99999999999281,9.17822921726032,9.999999999999478,0.9146341463414634,0.9200418893331649,4.658536585359277,4.680167557332659,0.511953500547023,-0.010892641329820929,-0.005044578025033886,4.680167557326045,-0.005044578026822122
39,300.0,1.0,0.028462460797803794,4.591052983904329,4.99999999999281,8.88996402888513,9.999999999999478,0.8849557522123894,0.8918140318279391,4.539823008843195,4.567256127311756,0.5164309966820059,-0.01426600367378461,-0.006626707180104052,4.5672561273053445,-0.006626707181889513
54,300.0,1.0,0.02733390155929866,4.452716987018817,4.99999999999281,8.523969315797348,9.999999999999478,0.847457627118644,0.855849916043082,4.389830508468483,4.423399664172328,0.5223759990274321,-0.018213620979294798,-0.008491087730825742,4.423399664166174,-0.008491087732607872
74,300.0,1.0,0.025957627565178176,4.282428967939526,4.99999999999281,8.079135560176294,9.999999999999478,0.8021390374331551,0.8119620869782852,4.208556149726853,4.247848347913141,0.5300602937087096,-0.022505534448486575,-0.010535070328754781,4.247848347907302,-0.01053507033053358
103,300.0,1.0,0.02418575486936975,4.060902109666281,4.99999999999281,7.5088672484543935,9.999999999999478,0.7444168734491315,0.7554382346245848,3.977667493791174,4.02175293849834,0.5408142100930293,-0.027192838219900373,-0.012790076181890542,4.021752938492908,-0.012790076183665233
144,300.0,1.0,0.022049277099379077,3.7908969920621853,4.99999999999281,6.824904097688891,9.999999999999478,0.6756756756756757,0.687302113538107,3.7027027026978447,3.749208454152428,0.5554505877006963,-0.031600696699011444,-0.014937325894981868,3.7492084541474866,-0.01493732589675234
200,300.0,1.0,0.019666270131585156,3.4868590775998647,4.99999999999281,6.066745973682448,9.999999999999478,0.6,0.6114039559161561,3.399999999995686,3.4456158236646246,0.5747494773517572,-0.03492722140412108,-0.016584475697370427,3.4456158236602286,-0.016584475699138124
277,300.0,1.0,0.017112547139724363,3.158838441938099,4.99999999999281,5.259824442295829,9.999999999999478,0.5199306759098787,0.530283920610733,3.0797227036357766,3.121135682442932,0.6005596720181247,-0.03664736404790714,-0.01746437286030489,3.1211356824391197,-0.01746437286207092
385,300.0,1.0,0.01446736363343794,2.8180636220759028,4.99999999999281,4.430065001125872,9.999999999999478,0.43795620437956206,0.4466053476082892,2.751824817515099,2.7864213904331567,0.6361224093460729,-0.036433710985961376,-0.017404358823601696,2.786421390429946,-0.017404358825367727
535,300.0,1.0,0.011903418852234803,2.4881757840993246,4.99999999999281,3.631670914053859,9.999999999999478,0.3592814371257485,0.3659411038629538,2.437125748500411,2.4637644154518155,0.6851325031876013,-0.034303767165389076,-0.01640355185747322,2.4637644154491842,-0.01640355185924136
744,300.0,1.0,0.009541337972286549,2.1858036645665693,4.99999999999281,2.901244548618286,9.999999999999478,0.28735632183908044,0.2921029153727585,2.149425287354256,2.1684116614910343,0.7534020755360162,-0.030678246576013368,-0.014666848817584066,2.1684116614889337,-0.014666848819355427
1033,300.0,1.0,0.00748400077946586,1.9244730060043973,4.99999999999281,2.2690271948112444,9.999999999999478,0.2250562640660165,0.228223187038441,1.9002250562624479,1.912892748153764,0.8481489381904435,-0.02622894295935141,-0.012526334220058444,1.9128927481521232,-0.012526334221833468
1436,300.0,1.0,0.005752282135563473,1.7064735072873431,4.99999999999281,1.7397228533303313,9.999999999999478,0.1728110599078341,0.1748028689376817,1.691244239630094,1.6992114757507268,0.9808881363032398,-0.021556742751366875,-0.0102792694442293,1.69921147574947,-0.01027926944600821
1995,300.0,1.0,0.004353802326554928,1.5320092269859273,4.99999999999281,1.3141643585223952,9.999999999999478,0.13071895424836602,0.13191529214834546,1.5228758169925243,1.5276611685933819,1.165766836583873,-0.017167766140350538,-0.008172900340806533,1.5276611685924335,-0.008172900342589107
2,1000.0,0.0,0.009862540206606124,4.9922331217281695,4.999865214042653,9.999999999999531,10.01972508041274,0.998003992015968,0.9980507528836194,4.991881451140372,4.992203011534478,0.49922331217284033,-8.808869048326784e-05,-7.542193247056517e-06,4.992068488308269,-4.123842843850589e-05
3,1000.0,0.0,0.00986257722365035,4.988360898759839,4.999798071295517,9.999999999999538,10.029587731670489,0.9970089730807578,0.9970789654014558,4.9878345675927385,4.988315861605823,0.49883608987600697,-0.00013196678546922858,-1.129214611195195e-05,4.988114522742073,-6.177375218041625e-05
4,1000.0,0.0,0.009862614169995555,4.984496124671952,4.999731094588562,9.999999999999519,10.0394504566795,0.9960159362549801,0.9961090613355863,4.9837959109447825,4.984436245342345,0.49844961246721914,-0.00017573457352204613,-1.5028080774359687e-05,4.984168386225369,-8.225342335088648e-05
5,1000.0,0.0,0.009862651045842727,4.980638778144348,4.999664283341235,9.999999999999506,10.04931325522872,0.9950248756218906,0.9951410352365251,4.97976545606093,4.9805641409461,0.4980638778144594,-0.00021939244731594698,-1.875005555829201e-05,4.980230055522751,-0.00010267764657290179
7,1000.0,0.0,0.00986272458684308,4.972946282891911,4.999531154915522,9.999999999999515,10.069039072107415,0.9930486593843099,0.9932105952454087,4.9717290515546395,4.972842380981635,0.49729462828921517,-0.00030638001387361946,-2.6152357187392283e-05,4.972376719076203,-0.00014336056295571886
10,1000.0,0.0,0.00986283437458913,4.96146271832897,4.999332688854819,9.999999999999513,10.098628343745405,0.9900990099009901,0.9903288849704961,4.959735335499821,4.961315539881984,0.49614627183292115,-0.0004360467211155239,-3.7152551330188466e-05,4.96065468237965,-0.0002039741395473138
14,1000.0,0.0,0.009862979788843299,4.946253421418491,4.999070333255653,9.99999999999951,10.138081717043317,0.9861932938856016,0.9865124199653279,4.943856344433582,4.946049679861312,0.4946253421418733,-0.0006074310818200424,-5.1629111316953136e-05,4.945132552071584,-0.0002840337979368446
20,1000.0,0.0,0.009863195858157828,4.923655633473728,4.998681582737065,9.999999999999558,10.197263917162713,0.9803921568627451,0.9808423573011649,4.920276061506927,4.9233694292046595,0.4923655633473945,-0.0008613324619950458,-7.294326918672045e-05,4.922076269708576,-0.00040252354250402966
28,1000.0,0.0,0.00986348018401144,4.893921960379487,4.9981719938283256,9.999999999999552,10.276177445151873,0.9727626459143969,0.973382526359019,4.889272367537282,4.893530105436076,0.48939219603797063,-0.0011940642081466057,-0.00010063245935532095,4.891750756170492,-0.0005575880130848088
39,1000.0,0.0,0.009863864264759293,4.8537613388828325,4.997487168874091,9.999999999999577,10.38469070632519,0.9624639076034649,0.9633079684838038,4.8474371211492695,4.853231873935215,0.48537613388830375,-0.0016410506976013428,-0.00013738913779515194,4.850811243688174,-0.0007655106103466869
54,1000.0,0.0,0.00986437559145132,4.800304475772282,4.996581795799904,9.999999999999613,10.532676281937983,0.9487666034155597,0.9499001963731377,4.791823335673533,4.799600785492551,0.4800304475772467,-0.0022317001579261753,-0.0001851668160319786,4.796353832651636,-0.001039559631558884
74,1000.0,0.0,0.009865035981361693,4.731278924695002,4.995423191816858,9.999999999999622,10.730012662620386,0.931098696461825,0.9325912713284058,4.720133325714021,4.730365085313624,0.47312789246951803,-0.0029870720484644897,-0.0002449131785163816,4.726096793951481,-0.0013888349941421074
103,1000.0,0.0,0.009865952558809664,4.635504469295968,4.99383512424001,9.999999999999662,11.016193113557057,0.9066183136899365,0.9085814921857359,4.620884065494116,4.634325968742944,0.46355044692961245,-0.004021561223574444,-0.0003241642426731195,4.628724676725792,-0.0018648835746004622
144,1000.0,0.0,0.009867171875530007,4.508147757708839,4.991758560494749,9.999999999999702,11.420872750076022,0.8741258741258742,0.8766660020319159,4.489299440991914,4.506664008127664,0.45081477577089735,-0.005372726013466056,-0.0004229438677190167,4.499439018305607,-0.0024824323274568183
200,1000.0,0.0,0.009868707060460662,4.347882621307671,4.989202557110088,9.999999999999716,11.973741412091847,0.8333333333333334,0.8365216564163087,4.324335464258407,4.346086625665235,0.4347882621307795,-0.007033447618323807,-0.0005364571717675348,4.337054330853905,-0.0032343698028267642
277,1000.0,0.0,0.009870604708554519,4.149907931234093,4.986133180162886,9.999999999999735,12.734157504269337,0.7830853563038371,0.786957302313021,4.121482521662401,4.147829209252084,0.41499079312342024,-0.009024203307604561,-0.0006599310289030491,4.136916614121408,-0.004124348202010797
385,1000.0,0.0,0.009872920441108256,3.908511352501461,4.982522491822628,9.999999999999755,13.801074369826434,0.7220216606498195,0.7265569146826112,3.8754675031210315,3.9062276587304448,0.3908511352501557,-0.011361086609481652,-0.0007851761586050721,3.8935292543127535,-0.005151122472264791
535,1000.0,0.0,0.009875608933116627,3.628528700966893,4.978516548300491,9.999999999999762,15.283450779217157,0.6514657980456026,0.6565439199497578,3.5918674581762158,3.626175679799031,0.362852870096698,-0.013947438647784915,-0.0008951856477718012,3.6120708502061842,-0.006261240653242628
744,1000.0,0.0,0.00987859922923516,3.3174604816634803,4.974295421861819,9.999999999999746,17.349677826550703,0.573394495412844,0.5788017347359047,3.278839118040034,3.3152069389436187,0.33174604816635644,-0.01666538175258292,-0.000972419049943829,3.300329084526585,-0.007392314679126044
1033,1000.0,0.0,0.009881737854142704,2.991355536293449,4.970130260803696,9.999999999999748,20.20783520332916,0.49188391539596654,0.4973401242595213,2.952843217316132,2.989360497038085,0.29913555362935246,-0.01933975037375857,-0.0010018498550378174,2.974505077234596,-0.008461803405642732
1436,1000.0,0.0,0.00988488737893303,2.6645258909655265,4.96622339602586,9.99999999999974,24.194698276147566,0.41050903119868637,0.41572461248277853,2.62817052382014,2.662898449931114,0.26645258909655956,-0.021841274649262554,-0.0009777204687807517,2.648856684332981,-0.00941361544304764
1995,1000.0,0.0,0.009887866818520675,2.3557245978837322,4.962778538733218,9.999999999999684,29.72629430294843,0.333889816360601,0.3386244150832649,2.3231313985753648,2.3544976603330596,0.23557245978838065,-0.024041165410176202,-0.000905005008087767,2.341893564783051,-0.010201948922569537
2,1000.0,1.0,0.00984331329444637,4.992367169283922,4.99999999999281,9.980313373410585,9.999999999999478,0.998003992015968,0.9980506777301478,4.9920159680566965,4.992202710920591,0.5002214842857058,-8.796816834066856e-05,-4.119319600570659e-05,4.992202710913416,-4.11931978028246e-05
3,1000.0,1.0,0.009833764456696634,4.988561170389987,4.99999999999281,9.970498706629387,9.999999999999478,0.9970089730807578,0.9970787967933408,4.988035892315862,4.988315187173363,0.5003321616272907,-0.0001316961309317799,-6.167216851282742e-05,4.988315187166194,-6.167217031038952e-05
4,1000.0,1.0,0.009824233879669426,4.984762091832189,4.99999999999281,9.9607030644808,9.999999999999478,0.9960159362549801,0.9961087624506549,4.98406374501276,4.98443504980262,0.5004427960118113,-0.00017525433221232678,-8.207316322328406e-05,4.984435049795458,-8.207316502062412e-05
5,1000.0,1.0,0.009814721511731041,4.980969915705123,4.99999999999281,9.950926392440824,9.999999999999478,0.9950248756218906,0.995140569571861,4.9800995024804084,4.980562278287444,0.5005533876211661,-0.00021864350727218707,-0.00010239650796439737,4.980562278280289,-0.00010239650976151538
7,1000.0,1.0,0.009795751197544443,4.973406199411185,4.99999999999281,9.931429741616666,9.999999999999478,0.9930486593843099,0.9932096877774211,4.9721946375301,4.972838751109684,0.5007744432375756,-0.0003049177004014192,-0.000142811550851496,4.972838751102543,-0.00014281155264872503
10,1000.0,1.0,0.009767431014574456,4.962111948886636,4.99999999999281,9.902325689853733,9.999999999999478,0.9900990099009901,0.990327048868311,4.960396039596842,4.961308195473244,0.5011057103454988,-0.00043307945659554203,-0.00020285984438639382,4.961308195466124,-0.00020285984618328978
14,1000.0,1.0,0.009729921184011819,4.947148014070777,4.99999999999281,9.863781103423312,9.999999999999478,0.9861932938856016,0.986508862140894,4.944773175535316,4.946035448563576,0.5015468168037333,-0.0006016593568306527,-0.00028186566686505543,4.946035448556483,-0.0002818656686620624
20,1000.0,1.0,0.009674186552117495,4.9249035653215705,4.99999999999281,9.806516268957129,9.999999999999478,0.9803921568627451,0.9808352194074139,4.921568627443931,4.923340877629656,0.5022072497765109,-0.0008496865775519113,-0.00039814677377603136,4.9233408776226035,-0.0003981467755728163
28,1000.0,1.0,0.009600846812086866,4.895614605667385,4.99999999999281,9.731176289261047,9.999999999999478,0.9727626459143969,0.9733688491251337,4.8910505836505935,4.893475396500534,0.5030855941917317,-0.0011715794499156384,-0.0005491326487323533,4.893475396493536,-0.0005491326505286942
39,1000.0,1.0,0.009501779045792653,4.856018764695105,4.99999999999281,9.629430617213565,9.999999999999478,0.9624639076034649,0.9632822399866067,4.84985563040694,4.853128959946426,0.5042892937007603,-0.0015983154295289292,-0.0007494270451008367,4.8531289599395,-0.0007494270468970665
54,1000.0,1.0,0.009369896102147087,4.80325102979668,4.99999999999281,9.494025610483535,9.999999999999478,0.9487666034155597,0.9498528794083084,4.795066413655418,4.799411517633233,0.5059235383242292,-0.0021520052389757405,-0.0010095342467184576,4.799411517626405,-0.0010095342485137992
74,1000.0,1.0,0.009199577767116444,4.73501248737198,4.99999999999281,9.31923124523286,9.999999999999478,0.931098696461825,0.9325071337016776,4.724394785840605,4.73002853480671,0.5080904596925974,-0.002842748603190337,-0.0013343871224316128,4.730028534800006,-0.0013343871242265104
103,1000.0,1.0,0.008963211991120225,4.6401456317063765,4.99999999999281,9.076789164914095,9.999999999999478,0.9066183136899365,0.9084306368866619,4.626473254753227,4.633722547546648,0.5112100267397026,-0.003755997241995046,-0.001764512964476661,4.633722547540117,-0.0017645129662706704
144,1000.0,1.0,0.008648829088225056,4.513682215616244,4.99999999999281,8.75456861129507,9.999999999999478,0.8741258741258742,0.8764008783708694,4.496503496497212,4.505603513483478,0.5155801977258742,-0.0048890929984171105,-0.002299212517529736,4.505603513477176,-0.0022992125193231905
200,1000.0,1.0,0.008253107546529283,4.3540721017567225,4.99999999999281,8.34937849069362,9.999999999999478,0.8333333333333334,0.8360768161856265,4.333333333327342,4.344307264742506,0.521484575960936,-0.006183161184435515,-0.002911337835910688,4.344307264736495,-0.00291133783770281
277,1000.0,1.0,0.00776414787939118,4.156262929854081,4.99999999999281,7.84933103740812,9.999999999999478,0.7830853563038371,0.7862459860837704,4.132341425209718,4.144983944335081,0.5295053693169877,-0.00757905953211202,-0.0035735253271568235,4.144983944329429,-0.003573525328947613
385,1000.0,1.0,0.007167814383271961,3.914251915621281,4.99999999999281,7.2403914624397725,9.999999999999478,0.7220216606498195,0.7254741603785573,3.8880866425940868,3.901896641514229,0.5406132991464399,-0.008978384087847902,-0.00423960400980572,3.9018966415090133,-0.00423960401159551
535,1000.0,1.0,0.006476079586176705,3.632678024484194,4.99999999999281,6.53529742139494,9.999999999999478,0.6514657980456026,0.6549994094860679,3.6058631921777264,3.6199976379442718,0.5558550422803573,-0.010185382358604667,-0.0048165352625704205,3.6199976379395626,-0.004816535264359101
744,1000.0,1.0,0.005707586359627514,3.319096437615032,4.99999999999281,5.753555748436607,9.999999999999478,0.573394495412844,0.5767534491381345,3.2935779816472537,3.307013796552538,0.5768774272356564,-0.011003620010740622,-0.0052100640863902425,3.3070137965483912,-0.005210064088178368
1033,1000.0,1.0,0.004902171458718688,2.9899673610959825,4.99999999999281,4.936056883143074,9.999999999999478,0.49188391539596654,0.49483408014170377,2.96753566158033,2.979336320566815,0.6057400536259818,-0.011272395695624993,-0.005342319043520671,2.9793363205632573,-0.0053423190453084635
1436,1000.0,1.0,0.00409539037766248,2.6601972991899117,4.99999999999281,4.119019417676157,9.999999999999478,0.41050903119868637,0.41289639908194237,2.642036124791794,2.6515855963277692,0.6458326677883751,-0.010939166331001449,-0.005187156289402806,2.651585596324801,-0.005187156291190709
1995,1000.0,1.0,0.003333675425559961,2.3491486381115383,4.99999999999281,3.349317526007357,9.999999999999478,0.333889816360601,0.33567598710676416,2.3355592654400033,2.3427039484270566,0.7013812873430079,-0.010072554118689792,-0.004776856680152375,2.342703948424643,-0.004776856681941388
